TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,NOTES_PAYABLE,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_FR_OTH_FINAN_A,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,NCA_DISPLOSS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
4327222,6,6,5,4,83721253.24,2385235.904,17288299,1174899.65,25628967.93,3764091.07,4530170.95,136107681.8,40016000,56186608.82,5399884.86,836562140.5,1251048835,997077.25,10807657.33,8723188.43,2113538783,2249646465,200000000,23016204.23,88102647.71,35060121.08,38205.33,11718978.05,3289814.978,8873205.49,160610900,472296834.3,990139100,5450000,32443032.98,1079107147,1551403981,160000000,261625234.7,13546301.09,262570948.4,697742484.2,500000,698242484.2,2249646465,60000000,-563876468.7,877000000,170651029.5,500000,20252589,60000000,17982,32302483.15,10774571.1,163907258.1,238419195.4,20800131.01,291079986.3,1685156.07,55757563.65,9857.396,59839655.07,52766997.16,199518608.7,120428956.7,31860659.85,563894450.7,375750000,17982,448983002.8,27963689.59,83721253.24,563894450.7,937500000,17512247.42,488516997.2,17052646.6,-4888341.816,201365586,201365586,84804926.95,803938.148,40058228.93,26751.11,63486755.97,63486755.97,63486755.97,1781858.958,38334098.67,10320343.54,98829083.01,63486755.97,7064777.63,93542.86,439859.44,21318170.98,44840240.88,439859.44,161307357,0
4345415,6,6,5,4,2242813762,8940000,2499258079,220777053.6,1031666558,3877023560,104167948.5,9987780295,46264733.48,673247279.8,506781668.8,1145301335,34597072.19,55133482.76,77462086.24,199030043,5389491371,15377271665,595922215,169156284.6,3734708034,1191436073,65295630.75,84251093.43,12197022.26,1271664973,1087024697,8315153418,3516139981,10379892.95,4744335.55,4241583072,12556736490,557327160,746151490.2,36814932.71,389846370.2,1765116540,1055418636,2820535175,15377271665,118281608.7,-389093117.7,3494879262,177290671.9,9595514,9280975.96,60310928.34,610250062.9,4983303086,352267341.1,20000000,5514060775,1404005.85,6212226182,2890240.14,-238619241.5,-728729.44,323344756.6,337383761,580919654.4,6034935510,692995268.4,999343180.6,3135208401,6440168.42,-26088066.29,2370428628,2131809387,899577582.3,3564785704,376020325.8,3590873770,294400320.9,1496363.71,6529956327,6529956327,56764910.56,1421928.322,44625484.5,105477145.8,23549506.72,14359968.83,40209131.34,12928795.27,103972463.2,28936155.9,5906792667,31019593.45,58680885.35,11239126.84,-9189537.89,25745317.11,23378552.9,-9189537.89,6498259638,0
4356330,6,6,5,4,8943413297,753722391.8,12851597195,917952524.2,2671010250,7578423213,184072323.1,35635357143,233799121.7,212830169.3,2317012292,289358056.8,931497729.2,49004881.24,610648389.9,21145701.16,8173039211,43808396354,6150457711,925126641.1,11183209386,2181123998,276421928.7,530597183,13781529.49,1532176914,1220159778,26612102353,1060679100,86217981.68,51747754.03,3198952361,29811054714,2663160000,1058505985,130454322,3788057995,9291366588,4705975053,13997341640,43808396354,855073832.6,-289543292.4,11952331140,-1282740071,3607439122,2402519042,611613250,2258287882,25011744181,575077596.6,1793058669,26717986226,94656236.98,26996400240,95020536.84,2945994620,23860742.39,884579882.8,689232158.6,364655264.4,28279140311,183757777.2,2547831175,10132660280,5553412.29,4494417241,4955839346,7901833966,145305438.1,16171383512,1807738651,11676966271,1039116450,-89281599.35,26966287416,26966287416,1358216439,4638011.056,1015509039,468341297,1066648614,1234497706,953319184.4,171760892.4,320679663.2,124297351.8,24037559071,1121059030,134270706.6,34448690.97,167849092.1,237157408.5,377156090.4,167739845.9,26124264539,0
4364660,6,6,5,4,5394053625,35555167.97,3568461480,237154943.6,423754952.6,1519816347,478071647.9,13097055285,3930303508,5668192479,20376154282,8626278898,3910439637,44882353.83,237709693.1,2428891886,47765130899,60862186185,5092304103,561411866.2,2169830186,518904221.2,696756118,438393485.9,176788711.8,2897331127,1934671509,17854727290,9549578269,602656222.7,840451375.7,18179800337,36034527627,3964491597,4320646758,2901843546,8149468989,21608048766,3219609792,24827658558,60862186185,52882538.43,-6406950582,5204198332,2752824818,213764603.8,315436100,6000000,523241420.5,7198371167,758690611.4,130706488.4,12848647491,66711453.5,13472337941,405668522.5,-3869637185,392041196.4,1607101692,1916685573,112917418,10719513123,556978996.2,6930192002,8006482442,4655479.94,-607552617.3,9604498272,5734861087,6438094417,9403497936,1155349653,10011050553,616852764.8,185771771,11318112180,11318112180,2041867212,52200471.04,1868571128,53546452.29,742250405.9,801815608.6,1347070276,344116752.2,820999866.4,108357637.2,8043574949,1406635479,137907238.5,11614853.76,59565202.73,635231733,184910938.3,59565202.73,9781238908,0
4366977,6,6,5,4,390657755.5,487176082.7,1712680400,109786881.8,42867397.97,670210996,178538009.7,3601932189,273078000,153021685.3,3818211564,83325332.9,549953991.5,110788996.4,93037987.9,1000000,5111935694,8713867883,588980000,71332461.74,1979344390,173806457.9,22917374.85,36893174.76,2781362.67,97675500.78,99200946.92,3174414608,275082576,30378731.45,34969209.21,358762998.3,3533177607,780816890,2978456598,152538069.1,843709151.5,4871243004,309447272.3,5180690276,8713867883,132739533.2,-250510902.6,998780000,145069288.3,19000000,113738245.3,40860687.93,12338295.26,1584683277,283158504.8,54982911.77,2400959418,8285663.08,2616178018,12321445.26,-242333283.2,513358.386,240740951.4,132110832.1,67048089.7,2471108729,206932936.5,262849197.9,1022560837,16850,-136891668.9,620227806.8,377894523.6,149110952.6,1017780000,362525996,1154671669,277878118.2,4724971.84,3278590369,3278590369,170984916.4,16461565.38,138144169.7,53323148.19,108437586.2,121516484.7,151234086.2,16806417.1,40510128.17,41405273.15,2700892449,164312984.7,28521510.51,2547002.08,13078898.5,6671931.65,35387748.74,13078898.5,3142530627,0
4367525,6,6,5,4,180616234.3,54791129.4,335418564.6,97217232.81,12168009.06,95919841.23,918228.85,777155764.5,51018000,12808091.26,159593111.8,73588609.79,26354250.73,279187.52,8473076.34,52994575.78,334090903.3,1111246668,301949814.5,46702950,103469302.6,72101169.18,4830887.87,11768058.97,532932.29,28773830.34,14928067.48,591807013.2,66701000,14502680.04,332894.968,55093824.16,646900837.4,365250000,66759958.29,22359264.8,33449643.25,463355647.5,990182.91,464345830.4,1111246668,44955504.85,-43436133.51,383316236,137250079.1,27959500,19240000,2218000,25657093.15,254532679.7,21270372.06,21120000,461552705.7,3791021.34,471240514.2,1220652.672,92115001.52,-118107.48,16814126.81,43552821.15,834148.23,333990435.1,5896787.14,69093226.66,326566246.5,22119830.43,-1580836.58,41473403.34,133588404.9,69093226.66,413493736,41373256.55,415074572.5,69124550.2,463439.11,391235131,391235131,27932312.55,117249.082,21478634.74,12627697.88,23030848.02,21457883.63,23425659.56,495109.49,17426444.85,7205803.89,261505973.1,21852695.17,2347325.26,61317.97,-1572964.39,6079617.38,6514995.78,-1572964.39,370237795.2,0
4427143,6,6,5,4,817348572.5,172351479.1,631825796,92261652.74,6969967.15,483061311.2,525276112.8,2748295730,81128478.96,7577071.16,839004090.1,618341172.6,152635103.4,1809438.07,35889007.62,118008452.8,2278524330,5026820059,627300902.5,279678485.9,328602092.2,24360473.56,19953498.4,46103712.86,3721973.02,65606976.04,60000000,1456095268,180000000,233861523.8,18183543.29,874087037.5,2330182306,975226971,98051938.69,84521061.33,691974579.3,1900700102,795937651.8,2696637754,5026820059,1250000,-1585647206,922194667.7,148498584.1,255894346,420000000,25000000,45535455.28,1329120203,261451516.8,34300000,1582720101,9993154.98,1877133281,4187593.592,56975061.19,8736240.07,89451034.64,72944979.83,10000000,1728634697,217921091.4,1631182661,138455590.8,1235455.28,1485387443,145860031.9,202835093.1,653639210.2,1698038014,115619146.4,212650570.6,99643819.92,-499961.56,1925989364,1989489736,324814914.4,431981.562,275059857.9,41268194.09,205769290.5,266278593.3,205621413.8,-499961.56,9175774.5,35217261.18,1515084923,266126491.5,7288824.33,432093.72,60509302.73,58688422.96,50187150.22,60505077.65,1712727892,0
4445647,6,6,5,4,853398045.9,66746577.17,39686864.91,3920967.01,21130838.72,11942305.6,32878163.34,962957185.5,222661500,377558030.9,2258425544,172080891.6,30550198.4,434836.35,2882895.02,32363511.32,2687842818,3650800003,203891848.3,27537161.12,31934784.01,14480640.9,32785036.1,10646697.86,108290,47174041.13,21300000,158429490,67100000,13580000,46663250,127343250,285772740,425880000,2032722027,152975105.9,600308883.1,3352329628,12697635.51,3365027263,3650800003,19173163.94,-66736948.31,281797260.4,341418084.8,65500492.97,7281387.012,1000000,10015737.8,229095570.5,60499217.88,62549000.2,815667182.6,10413933.84,930885992.5,29744182.53,236987271.5,-1208649.356,93519619.29,16093865,133977280.1,589467907.7,115218809.9,76752686.11,22600000,10015737.8,-37693865,570410774.5,807398045.9,76752686.11,1000000,206353500,38693865,109641189.3,16805436.75,775265653.4,775265653.4,192888288.6,1329155.44,164540217.3,1120105.52,278288075,279108902,138298325,34209988.36,1004240.38,9113330.45,491808349.4,139119152,1879458.13,273077,820826.98,53769136.59,28621148.29,820826.98,614566673.2,0
4457389,6,6,5,4,226522787.4,3022760.96,74161040.5,134916760.5,7233398.37,45361763.59,6737390.58,497955901.9,1917411.538,9300023.16,147336003.9,1668482.4,58227461.78,798526.71,248005.4,1663964.77,219318227.4,717274129.3,113196712.4,48957861.79,80561032.04,248773415.8,6026472.31,5668248.75,325751.548,3415181.74,26606263.47,344444350.6,35709386.62,2475000,1971690.35,3855000,348299350.6,60000000,136383633.7,14071678.4,157010924.5,367466236.6,1508542.12,368974778.7,717274129.3,24800000,-8697008.62,84823674.68,183435862.9,1400000,282000000,24800000,284739482.5,950540576.1,55755258.85,282000000,1256987049,14786931.35,1272064319,1200565.54,103998893.3,2860039.02,53532919.13,75000000,1321916.93,1088628456,15077270.08,293436491.1,103041442.3,217000,-73600000,122073894.1,226072787.4,11436491.09,26200000,28799701.74,99800000,34265011.7,29571.53,956915545.8,956915545.8,174449485.6,1558602.208,175897486.8,-1464438.39,145766806.7,145294288.6,145766806.7,1230137.07,-2639165.06,3432896.08,746128141.6,145294288.6,2521894.34,1723002.16,-472518.07,29155196.98,275000.89,-472518.07,782244340.2,0
4464130,6,6,5,4,164741742.6,74222748.73,12417831.61,13229036.33,14599613.49,121220765.1,80161031.21,406370020.3,160160062,205332442.1,1196156331,501682764.1,201175153.8,25551666.18,4336211.57,94449829.31,2054212274,2460582295,540000000,14194223.42,67486410.36,11521574.71,28267638.22,2146638.36,985572.88,126709905.6,151503274.2,934386014.4,108145000,41881518.16,21018709.68,236334187.5,1170720202,150000000,632546221,41898712.63,457438366.9,1282266432,7595660.74,1289862093,2460582295,65119530.67,-765331718,711287512.7,317713877.1,589905000,720000000,130089782.4,649871788.1,453878584.5,38323843.82,645000000,1005993976,3891664.6,1022482807,1995758.93,41611953.41,374.39,11397946.45,73005831.77,2123600,704768929.8,16488831.31,1415203506,803927512.7,752429.21,489229420,88129789.17,129741742.6,695203506.2,1431282295,201168555,942052875.2,69905251.52,1342693.972,998677031.8,998677031.8,107801235.8,2325673.79,95902938.49,639066.92,104805842.5,106421788.8,104805842.5,1995758.93,42430881.82,17860058.02,768309190,106421788.8,6322746.07,4124164.67,1615946.29,1379447,16022461.95,1615946.29,905467194.4,0
4469110,5,5,5,4,553238058.6,13380043.3,440418717,132258346.3,53825072.3,35053574,43738235.97,1271912047,92983000,113023524.1,352170107.4,7391311.44,166287210.2,191700.31,4932552.08,20940,755558797.6,2027470845,190714120,81822358.51,264229810.5,127582827.1,49707293.15,9471883.8,13291.67,37985357.7,10380000,692521200.4,56100000,9898247.72,3768545.96,74111241.57,766632441.9,365559750,245400742.3,22153603.32,412167157.3,1043073332,217765071.4,1260838403,2027470845,14372264.02,-150336498.4,287458544.3,124372794.4,2855000,77246257.44,40882926.16,237891306.5,1975612532,129459331.2,35201476.2,2557446589,38178337.19,2642301085,3007282.96,46687175,18096430.11,61206132.83,24138707.58,233480152.7,2517928291,46676158.8,388227804.9,211620387.9,1403870.84,54554448.86,462204257.1,508891432.1,68707769.84,290313544.3,351650294.3,235759095.5,273136849.9,1073067.18,2384983443,2384983443,101826016.2,849391.324,61155513.67,9571379.55,66633239.78,79850468.01,66125896.69,3038695.95,-8625171.67,45837753.54,1999730983,79343124.92,7324156.07,6215375.79,13217228.23,22482891.25,46885878.29,13217228.23,2326975950,0
4474996,6,6,5,4,2168956062,678258126.6,506570956.7,21786459.11,36544308.08,38122304.35,2566019.58,3465149490,98527269.18,243318708.1,803593157.7,5062256.04,921647218.7,65780036.57,36248147.1,58022471.91,1843653947,5308803437,406325381.5,335342852.9,339808579.3,164421763,37563938.52,180311321.3,7370045.48,155972690.4,58322479.81,1213421145,34984000,750808.62,24914805.31,10259812.73,1223680958,1014306324,1439413475,246385317.2,886524549.7,4085122479,18509775.7,4085122479,5308803437,32512367.09,-19670614.59,608319301.5,253338275.3,1077006125,692345445.7,40802266.45,422700,300152463,201370785.9,646657929.6,2421375982,10012709.64,2488641308,5571635.142,233667660.7,-3415663.482,388697021.2,219467401,5609344.21,2235303033,67265325.79,20093314.59,595620101.8,422700,222692574.4,1875446925,2109114586,20093314.59,1320647261,1345082763,426507686.3,386857545.6,32946881.92,2166666416,2166666416,-315987166.2,7578975.866,-317899275.5,-6800524.48,-323606543,-323606543,-323606543,5420487.732,-39475755.05,97658548.94,1863045545,-323606543,183280330.9,2191320.3,-265562.764,7619376.85,4103429.67,-263349.736,2484565691,0
4477840,6,6,5,4,6463739000,1177119000,6077765000,386743000,1003824000,2737360000,2449818000,21060686000,281657000,9394373000,1.39E+11,17913358000,13783160000,834388882,204359000,2456739000,1.89E+11,2.1E+11,14406290000,2381024000,18417654000,1333140000,195436000,715432000,552416000,4460080000,11198693000,74154430000,59694089000,3374268000,2218341000,79523000000,1.54E+11,9862977000,13150902000,2932780000,16548079000,42619387000,13815136000,56434523000,2.1E+11,151636000,-15633946000,62060353000,22132247000,605416000,150374000,1875413874,1642975000,38814668000,2042198000,227396000,74353048000,28281000,76289514000,534555000,-2879462000,-33188765.13,8627625000,10691745000,707225000,54157267000,1908185000,17276921000,61200151000,173799000,-9377763000,9238080000,6358618000,16913539000,62665769000,4672776000,72043532000,1716414000,166000000,63346051000,63346051000,6391374000,265496508.7,5927690000,1087585000,3316503000,4597070000,3344443000,324118000,4913391000,3204317506,49033770000,4625840000,991319000,220270000,1280567000,1765534000,683954000,1281397000,57742479000,0
4477958,6,6,5,4,4709226552,161738588.1,127179890,221182649,1415669303,67827022,82214706,6741344100,50000000,8762407,9670090326,1668139102,63194481,440134712,152065351,852830153,12905216532,19646560632,1204901824,101700890.7,325606186,969191279,232499371,199673366,82142322,315758022,1893882689,5223655059,3863979188,23140947,5771322.24,7099415761,12323070820,800580000,1549032856,364366230,4623598926,7323489812,256851998.9,7323489812,19646560632,311491994,-5091766369,6302599731,2039738341,14088200,56000000,2404197271,879633836,5712566353,278239723,300983425.4,11220111597,65234238.57,12453002636,1881298,1603599876,160627520,2852177839,519431303,369423342,10413264295,1232891039,5971400205,5680089864,508329196,4495000384,3074264748,4677864624,4829288502,11006013545,1570280380,6511013161,188345852,-90700810,8429404272,8429404272,1283538000,3367699.63,353945962,4592080.682,950518951,950518951,950518951,-90700810,246346829,257776134,7350403076,950518951,6683462,4087974,8918474.552,333019049,933680012,8918474.552,8049555353,0
4480980,6,6,5,4,824559073.6,26275769.34,617923615,43189797.55,68367132.73,321497861.6,412611280.5,2345558742,89320000,622304114.3,15782184464,8671227876,1362240992,1185150977,392750788.4,931570896.2,29067386975,31412945716,6055175000,242850000,3096429374,129976881.3,249149378.3,590888953.3,31610675.07,220155518.7,6076371530,16754715864,8309492037,223410000,153706691.8,9769166798,26523882661,2590541800,1789000247,749101586.4,-866444619.2,4513078317,375984738.5,4889063055,31412945716,287369208.2,-695558932.5,9801760200,1032869659,45000000,49465500,1671530803,540526405.6,1662192541,415868736.1,664198288,5868509256,43839.96,5952330165,1364625.9,-41792087.76,127426.238,886028481.5,1014209185,74935000,4919460506,83777069.57,1236085338,8924284622,812100,-379102814.8,727522139.8,685730052,1186619838,9846760200,1955370747,10225863015,548667534.2,57227346.85,5404181016,5404181016,392139381,21492533.04,430535278.7,114111343.5,241736381.5,283782988.1,241736381.5,58591972.75,866575433.3,60494012.63,3480270433,283782988.1,188191656.6,60115244.78,42046606.56,108356392.9,21719347.04,42046606.56,5258310413,0
4488794,6,6,5,4,104012504.8,4907739.4,11068412.36,6470781.4,39682621.75,256156872.4,878447.81,418269640.5,45780000,235678884.7,1182219828,502812875.3,48333939.11,29377320.87,1350092.75,17861500,2156123837,2574393477,140000000,112180699.2,3782158.42,5948401.76,12380845.08,5375184.26,20533440.01,407625791.6,221692664.3,829296599.3,825207500,41077484.41,1833172.65,882022691.8,1711319291,138666666,460903755.9,63019655.33,160081211.6,822671288.8,40402897.23,863074186.1,2574393477,543297179.5,-161153664.2,1126100000,38033911.31,2570000,1050000,173000000,53368878.62,150839377.8,113368434.4,14833120,467739700.4,16993139.7,494862977.5,80811,-73401818.87,1675.91,66199285.7,65289062.46,5288067.62,456829066.2,27123277.08,214522542.8,643367500,16073882.39,49716258.06,177414323.6,104012504.8,213472542.8,1301670000,126421968.3,1251953742,125392647.6,-17248249.76,451356538.9,451356538.9,-4147844.66,10847863.52,-7517039.51,593679.2,-53940340.97,-44129637.39,-53940340.97,-16116124.33,56274513.5,31235459.52,220300272.4,-44129637.39,8976740.49,1355623.55,9810703.58,39981792.73,4724818.4,9810703.58,442773312.6,0
4493070,6,6,5,4,548887880,7775625.088,80237036.15,944143.66,8026877.43,1274487592,26299508.64,1938883038,134887002.9,672740540.6,1908259937,380078638.9,384183566.5,19330523.6,6848020.58,14455352.79,3516725718,5455608757,829900000,312840000,225863749.3,407028192.2,20173486,33832887.78,2453534.14,179098140.8,37545454.54,2047306022,298880000,444429199.2,21029022.83,1568445491,3615751514,352995758,1161631590,81350390.08,91968316.71,1727385485,112471758,1839857243,5455608757,37978661.22,11800366.4,1389900000,126747360.8,376283662.2,290000000,92000000,610665771,394883658.2,75396195.92,452422792.5,836629213.8,7425394.94,881376021.3,47110417.8,95191446.74,4510584.148,94380109.04,147768528.3,97048182.95,754628660.5,37321412.52,598865404.6,1839509091,14084377.74,-43356280.5,453633878.1,548825324.8,308865404.6,1981900000,189968697.3,2025256281,143793692.1,84110004.58,815495796.5,815495796.5,139511440.1,2716342.078,123654410.9,-45005713.92,-6127636.87,47603349.48,58948269.81,95577343.7,112744600.4,86485584.12,475812477.8,112679256.2,12664713.22,8495382.92,53730986.35,26832183.92,24352412.12,53730986.35,786495353.6,0
4501161,6,6,5,4,2187608614,156949461,322186105,250019900.6,236647734.2,1774697022,535167900.3,5467740615,72552739.33,786328724,1621426809,113052346,237608717.8,19501844.8,68349357.09,157347226.7,8226396993,13694137608,1609883030,90000000,204684416.2,137150317.1,307792193.8,33668759.89,4823270.43,372123833.6,556316682.4,3577144848,1785000000,132763204,2129850,1926414768,5503559616,3931171600,3786937807,357087630.9,-22809970.45,8034692844,155885149,8190577993,13694137608,199126018.2,-588741743.7,2363435469,536395255.4,18460000,321103954.7,275513144.8,316574295.4,8049009325,513744780.8,201523854.2,9793149807,14862722.65,10239788298,23151652.41,838156713.7,7359783.61,34049254.61,159134049.1,86576559.61,9703393043,446638491.3,905316039.1,1339618002,5322229.22,883143418.4,1308612137,2146768851,584212084.4,2381895469,1106589683,1498752051,608166692.7,-7824458.15,8876506776,8876506776,88077285.03,5276239.796,-166642204.6,36242326.54,48178050.49,51073200.79,61305465.42,-100603628.6,137229997.8,207539775.9,8343970022,64200615.72,23358452.22,17232610.35,2895150.3,23876669.31,271952100,2895150.3,9356507267,0
4520942,6,6,5,4,9056188390,29672987.7,4231548425,404026770.6,569864537.5,430751350.3,682870884.5,15411793526,937414695.8,2337684248,400884240,93818905.18,9933413703,3819565.85,88143696.08,27912594.54,16394636559,31806430085,2478665000,30661300,4946204257,335042803.7,10383413.75,992771292.3,32902666.24,426157417.4,913500000,13739137334,1466951040,199843939.4,25432317.22,1733227296,15472364631,3126855313,6681668037,460147035.6,5347219527,15521078887,812986567,16334065454,31806430085,1486024528,-4838037574,8828927660,751830058.5,811017316.3,1071374992,41000000,559458411.5,4414060203,599204694.9,14285648.33,6486790177,6783655.17,6669974625,84344568.99,2261927393,13114128.38,593809565.3,231588047.4,460188865.5,5918144567,176400792.9,5397495986,1628311620,639328.7,6335020780,5296646815,7558574208,3718725044,9680944976,311070103.9,3345924196,409109027.6,166325669.4,8892285138,8892285138,2234981522,32036332.94,2212605065,150902378.7,1794599454,1798568259,1845759951,263837629.1,84346129.04,147035197.5,6101117840,1849728757,51007129.52,4994150.34,3968805.4,385252764.9,27370607.28,3968805.4,6943517702,0
4534828,6,6,5,4,6192704543,3891022925,3663178844,231949850.6,85008371.27,711724134.6,272526962.9,15048115631,6000000,764255271.6,14301775669,5202845829,5072940994,299273,1018700759,81731047.55,26744911310,41793026941,6227500000,1274000000,7967892515,1481220944,1347373558,832237570.7,101361519.2,1968124049,1211865404,22483785560,1316470285,224346233.1,79188316.59,5279404447,27763190007,2405000000,2795370051,1216768343,7652294781,13512282791,517554143.7,14029836935,41793026941,63843869.44,-3143245545,9965420000,3418085115,329752085.9,366398026.3,1036365959,40413231.34,7194209371,603234716,29558975.16,14574932137,19625305.61,14746988916,33073361.6,2793574302,-1479329.058,1714103502,506771399.2,1713499365,11328903800,172056778.8,3183658777,6876070000,7339869.74,2518734731,2836595140,5630169442,3183263075,9965420000,1817356211,7446685269,1381395248,103744136.2,18701417548,18701417548,884709071.2,2801855.536,1048513687,522599281.7,429059853.9,454470662.3,429048254.3,59797150.76,601031311.5,278925023.2,14231258032,454459062.7,704327735.4,261516599.6,25410808.37,430250008.5,97711984.01,25410808.37,17719536631,0
4548256,5,5,4,4,633177933.2,8467299.468,380130451.8,58337926.31,96902443.88,105307724.3,224536523.5,1707686232,35509028.5,100685257,344816333.2,24076960.28,3870279490,3894260.48,9956798.1,16000000,10183898374,11891584607,74000000,85749063.44,1295264674,192423688.9,71614630.53,76417914.44,6617119.44,74048071.13,888757858.2,2742477020,2091481787,974387791.4,113518743.2,3314574309,6057051329,2560000000,431499819.3,109582008.1,1791923315,4893005142,941528136.1,5834533278,11891584607,65234105.32,-1075566580,717585944.6,1015385691,22750000,28000000,29202540.77,80021069.14,1036082831,144882022,35609000,2573528693,83675151.65,2746747624,13098038.61,-293210003.7,-577969.162,248597182.4,184265510.4,30426950.35,1731361933,89543778.73,1155587649,789099549,887080.18,-233029114.8,921387937,628177933.2,1127587649,740335944.6,301799897.2,973365059.4,220602119,-2814190.05,2551077644,2551077644,651077534.6,2035363.086,486067412.6,-643972.76,465061519,549723628,465061519,-1612243.9,138037681.6,22922622.36,1665013154,549723628,40389006.18,13503488.76,84662109.05,101353906.6,178513610.8,84662109.05,2063397988,0
4570827,6,6,5,4,384474274.5,1548119.364,22283541.08,2568246.85,4483378.13,36510764.12,1603302.58,451923507.2,93033072.8,39453588.92,3075639316,230975732.4,2377785.19,246195.53,6374416.82,4914483.776,3368742744,3820666252,263606000,31295538.19,53471645.88,11411306.87,20835504.8,23532552.77,428528.5,22123095.34,266380800,661789434.2,58104312,47365089.28,379023.28,105848424.6,767637858.7,481400000,1062571786,217538640.2,1212604974,2992375673,60652720.09,3053028393,3820666252,10814876.51,-184334496.6,176986600.8,488104259.8,25600000,291593256.1,39600000,1800,553209824,37266973.15,354597573,1269651288,9170541.07,1412128936,9990912.314,135279459.6,878938.14,179440927.9,85740966.1,19112461.48,924024676.5,142477647.9,184336296.6,315000000,1800,-169369241.8,232051685.5,367331145.1,184336296.6,242186600.8,154106951.5,411555842.6,56498596.72,657951.32,1224685555,1224685555,330656321.1,144980.082,202869443.1,35221967.4,222442408.6,226198931.3,222442408.6,657951.32,48201953.5,21376749.72,851874537,226198931.3,9302092.09,140094.55,3756522.71,104457389.8,127926972.5,3756522.71,1022475896,0
4578053,6,6,5,4,850404033.6,5869245.55,613309759.1,17684084.26,187466251.1,1062694989,7110812.24,2744703387,17050000,4553152.8,719125805.3,28994844.27,104734084.6,681683.97,35588281.6,32751893.81,2535738912,5280442299,982000000,91300000,737842147.2,13127314.84,18854537.44,71118730.82,1433974.67,15487693.37,91704322.95,2025103107,2580000,17697678.35,3870469.056,109161414.2,2134264521,877427468,1806339598,15220557.25,421836344.8,3120823968,25353810.36,3146177778,5280442299,71072513.27,-87910631.18,1112000000,-523707287.8,999170392.6,9000000,145000000,5408339.56,1311899205,89573894.13,2989647.76,1077163340,5039926.01,1102747887,266210.08,620051190,2545442.6,82537706.03,63874213.08,49369417.4,1626455175,20544621.15,93318970.74,892100000,1240139.97,1229123666,138271860.5,758323050.4,84318970.74,2256170393,142444370,1027046726,98802445.65,-31356.18,1748926893,1748926893,186035378.1,66406.844,181836001.4,34332757.32,155591912.5,157197077.5,155591912.5,996453.97,-18093105.17,25352776.85,1412074529,157197077.5,15232130.54,3034966.06,1605165,28838300.56,7234342.78,1605165,1567701534,0
