Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
2650796,503302811,397258763.8,4213824.86,153859471.2,246183998.4,83999978.83,67866800,302212050.8,6855610.62,-535285.25,7,-929908990.7,42628088.85,7,468438296.5,499362625.7,12081417,16291237.58,12205824.5
4332587,61698903008,51826679011,374715010.2,2152562379,11946244177,116999960.6,740957943.6,31137141224,511723643.4,512177074.6,7,3967651659,1498198060,7,39817692209,60729446492,1511043283,1035186553,1538943264
3008718,2650122824,630603455.8,41495741.89,42511155.04,1291777815,245661793.4,2164734215,1313841355,243749.99,30462632.68,7,1861478729,573970739.3,7,2536065225,1940120197,707029128.4,538372978.5,711961504.8
1968470,7460013879,5268902961,290227336.6,346016321.3,2832155577,775432871.9,1460550000,19417472253,779743500.8,46885084.1,7,10131759920,109170705.2,7,7935343473,6300384384,1590721028,1307050941,1591522970
305202,5860061365,6623784243,83234588.89,1239987288,3601936000,230140908.1,206809703,32142646714,651192444.9,-1313223.8,7,-3833837407,73816418.41,7,21070548913,7613919232,47442890.08,63583212.21,31649092.19
3050879,166701986.8,143556474.2,7819661.9,1949287.784,36353220.66,26668561.26,88502986.99,213724911.9,4241900,707881.888,7,-1563255.12,6352090.87,7,58568483.7,176442224.4,-6788529.8,-9422843.51,-8482983.56
4204536,6931326474,4395318129,23286013.16,160896373.2,1558153400,446405451.7,4121190.89,8461991895,148882224.5,72797556.54,7,4080580244,346364040.3,7,3219109785,5562639728,1530814395,1308348443,1471909205
4514761,787219833.9,713235199.8,8681370.72,153206595.6,415261981.7,89015542.19,89578,190703662.6,3055600,24775961.08,7,-1413149142,3386836.03,7,108622430.7,727372186.5,58340172.54,56030673.24,58241635.56
1175183,3144597378,2089588472,19863090.72,60741792.53,293000000,259384227.1,2576762062,1977202248,554443.3,179403920,7,956577359.9,127552715.3,7,1387185788,2449666649,839096932.4,666600381.7,836582769.8
3121955,1337916290,1309673272,115125831.1,103795989.2,20541135.85,105508475,82213689.54,634490.62,87702835.23,4107760.32,7,-2837918235,3690067.59,7,101296161.7,1330854025,12598591.87,12598591.87,8569429.38
1422615,1290579507,882422616.5,88373188.48,74867797.96,36000000,175566425.7,619193609.3,2020690287,53398.06,76828848.96,7,239865513,31601453.53,7,1545984009,997984211.7,279353980.3,241444709.1,279257029.4
465063,5011851006,4335663191,185231941.6,189528687.6,123279500,207843769.1,241789338.7,2773940676,100212583.4,504900.05,7,1255191467,178531199.3,7,4890495894,4830169469,783239542.1,683653888.6,784067005.2
2790290,2148691837,1568523336,55961730.98,62623508.15,635000000,35176917.03,265037662.1,1049466240,185760367.3,9587903.47,7,111713140.3,65279124.11,7,1138807953,1867293738,158210342,110670127.3,171000648.5
1982047,6069237198,4973040280,189476428.1,188896151.7,2410698233,16806091.94,84759137.17,5837342269,232633702.2,-197872.1,7,894818779.1,51454811.32,7,5600155655,5516365700,653063667,585044976.3,665178951.5
2961236,23588709598,21393915357,668952743.9,1921871257,21971659250,3482729,10950000000,13176300339,64721777.95,-88121199.21,7,-189043888.8,1648203135,7,41483769521,24851560788,-155521535,-19003186.61,-164689162.6
4448375,1556985106,1550744992,158550734.2,226998733,1630748033,19062040.02,626944466.5,1026249267,62678881.88,-89106.31,7,-3172094909,50291080.62,7,3086518352,2043002452,-3083228207,-3064377133,-3073566379
2434911,1415538898,1052180788,26894895.51,34147436.25,23447200,37638657.07,89255921.36,472136199.1,1349683.46,43058272.04,7,354357583.5,134418589.7,7,339005271.5,1246469730,168949457.1,139736074.8,169074542.3
4593073,18424834764,16138918052,306827441.3,793013214.8,11184941108,260621095.4,18627167.51,5668173937,172742.88,31527061.7,7,1318194594,654365909.9,7,7929281506,17661846802,789330671.3,165354495.9,805835442.7
1254216,6641782259,6791988316,21704553.14,396128956.1,6061502486,322307742.8,94274938.99,14988190507,79540045.08,-21726065.03,7,508712688.9,52470727.84,7,9610717697,7533181291,450886028.1,441959897.3,452999324.9
399769,1.44E+11,1.23E+11,842523026,7271706087,6359043868,3033829883,1554967013,55610829867,667516313.7,2053131153,7,28140617869,1960547690,7,80425897715,1.39E+11,9434845616,9564965251,9156697991
3224833,17770580403,16290812850,595302435,493425198.5,120000000,728783656.3,48553276.7,6781807426,515628063.5,174087307.2,7,3357647708,215056422.9,7,9293769677,17303174639,751681110.3,822611808.7,746404980.7
279363,41578163284,37286181474,170037251.3,2426318039,21534765521,141450026.5,547066836,34308278070,159806061.8,125771912.9,7,1684261398,483613617,7,43709792447,40335043032,1473104993,1357032859,1536618073
1895994,590528502.6,536303600.8,101762929.9,676273999.4,50348958.44,46350390.14,34477098,2761850050,40379849.91,-5218900.236,7,49699025.48,15916502.39,7,1138720407,609354949,-9860025.26,-5013796.63,-9065641.12
1265952,2449404443,816751083.7,19427259.81,91583826.62,464431535.1,260672892.5,446513710.1,1697467337,3594257.39,15840008.41,7,2339597272,868847032.9,7,834837148,1931088806,565999432.2,479436535.8,567608707.7
525671,10130234609,7972506122,103714354.1,195332965.3,652968573,679869822.3,9428505.83,2506643026,54629626.72,125660822.1,7,3235187290,492903309.2,7,2555986184,9385358520,906755975.6,777615591.6,881516510.6
2149006,4073965077,2594416399,64152574.37,143919503.9,365250000,45416376.5,630000,1158619758,32704546.6,25924154.48,7,2514048008,105852753.1,7,3526578659,3320918526,769452528.3,680115704.3,768326138
1148273,5984908826,4419250700,193258344.8,337784677.1,3240416382,126514508.9,154434806.1,4276015263,100074128.9,45123092.12,7,2229287594,116190305,7,7856652195,5417969755,407968352.2,627899209.6,400522408.5
1445244,517298113,504248289,2537186.09,3968804.144,10024489.02,17915949.91,245000000,51759437.42,2239410.066,171887.47,7,57692556.34,2052863.89,7,77977004.78,532721589.1,126181704.7,111604739.1,135109986.1
3496504,1217097471,270372235.6,28147890.28,70521342.63,529079136.9,29615319.69,616633320.9,950445557.7,40931999.45,7276903.22,7,271793826.8,541425946.3,7,1095580772,1030846288,157972881,137555507.5,140332452.1
4636588,4660047002,3955938473,113341943.8,114021518.2,219394222.3,258647274.5,1656419000,1725022985,55275624.94,61027728.94,7,804605994.1,54111280.14,7,2331590673,4544961530,147410060.8,113783264.1,143372974.7
1215579,2683202690,2282870603,37274494.45,69022920.09,424295180.9,135288696.4,369523747,839907951.1,11461527.46,1943815.94,7,841830978.7,76748619.79,7,772631325.8,2616016944,152798523.6,135090192.7,141558536.7
3718803,3538694869,606306776.9,33955534.36,270031947.7,6190632,410573087.7,138274845.4,903061101.5,8046433.99,4761273.33,7,826569919.2,1064411970,7,1833987932,2461504615,1099871349,826281287.3,1101648874
4635708,5171086041,2943351118,699201081.2,1442059659,1769610037,91277286.45,300000,5016477273,43051738.62,113950.9,7,3162512186,672953585.5,7,5890550600,4481784278,651225840.5,461106227,657471175.6
786769,57903574665,52713412594,994458853.2,1507446858,5023635171,1498297980,4362279259,19216735083,452973689.2,15991527.97,7,11402573124,356637685.4,7,22873703423,54360646974,3975595377,3434653905,4031910480
3978361,2262460801,1811372045,127667464.5,150679870.4,2759722204,101792302.3,83918606.1,3266010388,187520263.5,-10462220.93,7,241406792,169270494.8,7,3695000802,2356313783,11714672.53,4530172.46,14535132.44
2092214,3732718883,2677035968,37802485.84,90372710.47,1190058360,150607278.7,38744686.04,4504149837,165547137.2,7536381.97,7,363769758,543974948.7,7,3917627676,3580755677,148819494.1,128787691.9,132950470.1
3425757,5725813062,4983893961,11793842.14,111940945,1226966304,135252678.5,1055666.04,2986900792,71990907.53,6595947.4,7,-71720741.61,95271736.09,7,2476554440,5422436073,294776986.3,246566355.4,301057536.7
2114254,1601188963,1427317431,34740233.27,94286590.35,2767046526,4838988.06,382308962.6,2506563725,1983805.21,19010148.92,7,117009098.3,73637658.79,7,2596453693,1695624996,12479795.09,12352896.31,11548031.26
1001540,380287652.9,334512087.5,3482783.95,3388655.994,78000000,85715065.24,292491158.2,489347657.3,5559069.804,7393377.38,7,172794936.4,6309120.26,7,240549938.3,395873293.3,30760627.47,26517853.35,32230108.21
1441266,104004658.1,95862274.85,167285122.1,214259244,625999297.3,90757834.59,522930633.9,3119028412,150003941.5,-174014.14,7,-374830274.2,4985470.62,7,1776751204,186355388,-80026120.18,-84745004.56,-86333627.92
4694271,31439214600,18625306221,258828106,623409083,1167715503,1111880257,1132707819,26496898914,128051017,678489085,7,16204540023,2048493975,7,13277703972,23007760515,8716122114,7007821302,8743972805
4537567,3043783250,1968216192,1575407.91,136697550,1315500000,90491194.07,7521225.6,3031584239,121485002.8,36281929.34,7,314918539.7,49865109.87,7,2433413666,2293506899,657010323.5,622928587.1,810122107.9
1896850,78262846004,71315481915,981443575,2629123407,17449991546,4651252494,1205462890,39799985719,370627994.9,585768889,7,5966218930,949844233,7,55481291711,76856058161,2297755710,1726859228,1831577615
167355,11880073342,3335713287,129579151.2,521794815.7,119510400,471792757.4,8067069.27,3425359184,112549415.9,115065545.5,7,6004259884,2581288186,7,8443181358,8945331008,2845104522,2054431821,2843423790
4838928,13022184279,11855033288,519865231.3,274477883.6,7211317706,269224683.4,28431567.01,7406747103,305917062.5,86819607.43,7,2821837935,134828012.6,7,14892187211,12802427391,550410656.9,505969408.4,518237231.3
3740726,13160421796,12868677982,388648248.9,824205311.6,13359010433,3120206081,30659433.27,23836299067,754600376.7,-78059084.07,7,5357284703,143422960.1,7,25296846645,14330577767,569315147.3,570955816.5,598432747
2674558,10880767824,6287855537,153192198.6,398768061.2,12192961380,241088824.6,225376087.5,10754419798,457286645.1,-5544229.87,7,186752371.5,3198557102,7,12917137401,10700954451,236902385.2,150360099.1,241066376
3458266,1871513158,1672510793,160136835.2,397763984,4389910297,274265798.6,405891200.9,858468774.7,6625697.03,31356104.17,7,-4614617851,140071089.3,7,2340836048,2193466726,-1093812335,-1121821388,-1101106422
795390,58113308.96,41673147.33,237479.61,26476282.72,1200000,8231444.9,267030339.9,116073413.6,25000,2704870.82,7,-278002235.5,1621231.65,7,63369748.09,51046455.62,7428692.03,4556415.5,7493190.9
75332,584723847.7,508629589.4,1589469.57,45102346.48,134130110,27925138.68,113123636.6,812251116.6,37030000,-12739333.51,7,155046619.6,32484371.13,7,332946295.4,632034551.6,-70355109.03,-75522941.33,-70260533.2
1786298,4511016243,3537208167,84367519.73,204112434.5,1048517105,492204268.3,44613214.43,4236658305,86930452.92,13734096.81,7,717491458.4,241420223.5,7,3086127150,4291016225,233712796.5,222231544.4,237192674.9
1133457,22116248265,18466294762,1579075505,916201987.7,42847286.59,1320646921,986978367.5,5578061252,1591566.08,648516062.1,7,6944507017,717403518,7,20777701341,20471382786,1917212084,1728154962,1877943900
811328,1093271301,881083758.4,5642353.77,77029898.3,653159161.3,14189798.02,268500,1233967694,7103482.04,-14433643.56,7,5880678.73,61188056,7,2376163292,1182284866,-99776598.36,-106482236.6,-106688762.6
2385128,88792895883,78569479689,1528364917,2919188921,24588553912,105741606.5,5470435063,21652526873,94460364.04,273760074.6,7,4608657200,5730434224,7,52853641257,88612643451,665236170.5,333836269.7,655990738.6
4578429,4033270192,3359473673,6530200.64,126458086.1,1841294599,559543789.2,639737481.2,1976591481,62308354.05,-1003665.68,7,1232286278,232206689.1,7,3654038766,4016957432,107573566.2,117524032,106371134.6
4286287,1229602165,1217201270,8371983.69,52097095.85,361200000,56144485.97,213516254.8,2541110173,1976831.71,-72543032.35,7,-1143045805,88218901.88,7,734782712.1,1543250462,-547416182.9,-505343740.5,-540896881.1
60127,551611554.7,472217627.3,14063761.54,11573696.14,2000000,39922019.43,27458750.74,301548055.6,297400.24,1121546.252,7,-266291327.2,29589240.31,7,63130096.48,550860060.9,8907082.83,8907082.83,8992033.86
133201,1111742408,653324486.4,26332974.33,157905328.9,194318030.4,493568256.8,30865619,4268171878,49031755.5,3606744.13,7,449434193.7,276971059.6,7,1110023665,1156032643,132404674.6,470603101.5,142154335.1
4201651,198317286.8,113073440.6,1799669.13,53509459.26,366849058.3,520744106.8,326652626.3,1149771797,155849306,-1527356.45,7,-593385532.1,27187263.21,7,237280097.6,180600468,33507519.59,52138502.08,34725457.37
624859,2592273689,2021412526,75754698.02,119535979.1,194963422.2,63772610.44,273775636.3,673244074.9,39916801.81,60693137.66,7,497981631.2,155092042,7,1546125763,2466702422,131421205.8,103386914.3,112666482.2
3440528,1195847102,1090367319,54366914.14,125779509.5,238442835.3,45665647.68,123757035.7,888278720.2,7633429.646,-32489984.74,7,-820483186.5,61218869.03,7,970214249.3,1311270371,-159819384.9,-161663514.5,-159885924.1
2732587,2473398795,1662149310,59633230.64,93253963.73,840000000,261197192.8,0,2202497853,54481533.25,12874602.02,7,816312456.3,58135638.06,7,2352603888,2112837264,667481335.5,541005413.1,664452309.3
1787928,1049609531,681341109.6,10319199.06,74150691.45,421902498.5,172857610.1,687602705.3,1325143341,5430918.57,685040.568,7,-473402557.8,25124899.26,7,595947634.9,885524032,157366575.6,149552368.1,163101512.6
810276,2777148880,721508155,27161020.83,115886397.7,525000000,625889191.4,614309798.2,3423276013,373123712.1,-1561366.26,7,1531111224,848794150,7,341098913.8,1837798393,952497206.8,813070804.9,967849325.1
4680552,17155391688,14218902270,550165372.8,427293376.6,7189176633,191802278.7,1321510.37,6368623817,101913022.4,9872819.24,7,1287228018,1241520292,7,12662653253,16628530317,205727795.3,54770820.32,212482669.2
3646332,28439255.2,21749138.67,12823356.53,140534001.4,18000000,55004947.7,4611304.11,3109856.42,5525453.986,-728667.07,7,-2871430844,2411133.38,7,33027637.45,32347190,1389889.47,1308128.45,1480207.86
2590191,4674844437,2826059472,4914362.33,38097648.38,109878000,295989224.4,475882304.6,2429121925,12301670.55,73386778.99,7,2748463863,456289303.8,7,1707930822,3834499269,928021905.7,791365595.1,930945243.7
1099213,14553547455,11268002955,29530935.67,268862657.6,5343942975,649775246.9,586500,13895283645,297740081.1,14915627.78,7,3244846672,1168288652,7,10101166362,13504728133,1167578679,1002346955,1174003493
432167,31777585758,24938437890,2467333663,1686514007,593974954.5,907174974.5,3862636455,20220073228,2619316322,103199892.2,7,14225616457,1308499758,7,57820532585,30697953151,1578583920,1391408982,1622263875
630294,1854842208,1404274867,59807534.23,208642685,2129908929,51365509.04,246850990.3,3421335462,3671639.24,14601534.87,7,-1283084419,65890259.11,7,3827097361,1773495348,86805383.78,68601418.58,70388559.63
1983739,348475173.6,185611950.7,4997876.79,109225883.9,9000000,18358935.87,42439038.37,74166820.46,37610891.27,2676156.69,7,-519591361.8,7960298.71,7,183114361.5,260246966,93537911.01,82415464.04,93426991.73
2265735,13712212460,11079090540,2409304415,569231469.9,9518546613,131450073.6,2749187913,5904857445,177461111.3,42996341.67,7,4599182577,274445401.1,7,16238726100,13115598230,585174141.1,493443623.2,576676116.7
4452497,17010331709,12266303177,1579137187,2559372965,64623803115,485357394.5,1216720442,26586361671,123713206.9,-246366743.3,7,2382933605,1454515342,7,40988357740,17402353256,204159744.6,-205876922.4,209522584.8
1443643,1744349052,1193973790,70788387.4,76923861.4,668782570.9,70545023.35,319218096.8,1562795094,58450540.96,3457522.224,7,-890587412.3,359268817.9,7,1177437210,1755081677,22538966.15,19229863.79,19735053.83
2426654,31726569.06,32902816.88,1986592.83,1636682.348,10488580,67318684.25,40341476.42,355341760.5,30000000,82578.576,7,272116534.8,1199416.26,7,35548058.84,45754748.81,7147673.29,7390113.81,6858606.04
1910210,8679910969,6839412732,403956593.7,620601942.5,8168446840,254663025.1,36163584,15170798015,191066971.2,105325864.2,7,4803518347,493035930.9,7,11395375015,8551245625,353170462.6,580897098,372596050.5
4547716,7081493748,4452337099,139470528.3,97524809.22,1752935234,621185254.4,27880000,4438733125,296015096.7,260186516.3,7,3092835519,362808591.8,7,3606541753,6000993176,1123420960,973105661.8,1138813299
1623299,90009132852,56391712740,1157175227,3176471966,19197631352,3206966881,215606077.1,34755416578,3150959048,16962724.65,7,18326838635,21069657465,7,34187128225,82826458497,8194105138,7213911971,8280316986
1165331,4747800917,4078811733,449983885.4,160745783.7,4895238438,183411024.6,578019098.3,6583357691,107759320.9,1464673.3,7,770107950.1,129353139.1,7,7159007286,4738426566,157864562.6,145472157.4,204817710.4
1818260,334989774.9,208875467.4,9098360.89,187648966.7,27000000,89289828.17,30132191.01,396389254.3,38421188.31,429025.45,7,-3839745428,23492609.05,7,3042052460,493470450.6,-529196847.3,-530155917.2,-217425523.8
1047033,25210496277,21003677514,487437124.6,5380286188,24925899492,493559539.2,3023000,24927305640,847527669.2,31470047.01,7,5496104609,326707852.8,7,26569631605,24132002247,1346090153,1146481727,1347639474
2341062,6121891525,5259310922,48710157.89,256484906.5,116190877.4,428578872.7,2060110338,5249567441,10838822.84,-4370870.88,7,3743359487,171960672.8,7,2688568115,6058837698,438246172,424780629.1,439699378
1883699,721172634.5,723491501.3,5514592.86,335996016.7,2043960971,28256442.05,3049650.94,407184311.4,25001388.9,-64630070.82,7,-1180709391,20371849.75,7,2183784964,981484813.1,-925054188.1,-916306060.9,-919201192
3221259,2272012599,1218394363,22500788.76,67754011.52,479300000,91986078.9,884000000,2659494992,39479840.44,16293061.17,7,883773536.1,522739130,7,984014452,2102176882,192247915.1,161057813.9,195544148.1
1503619,2626651065,1740262969,1124551.6,51955854.3,275729747,220968591.7,531645418.4,2084291800,46795612.65,12658655.79,7,1226024145,111708472.3,7,1179543043,2126326997,558653131.4,452790165.6,534960629.2
3301557,11969418600,8637821200,396125373.1,3568886682,11273594000,361971365.2,693397903.3,38563232274,2904137094,413156300,7,4101184823,562600,7,31256950889,10110308900,2184248700,1827941900,2135818500
4808278,4917641347,4272805243,62830631.95,197710207.4,1500062973,85798188.5,24071072.22,4421916120,53184560.03,1062426.37,7,961112699.4,127571441.8,7,3775165047,4833722370,104441413.5,-94270755.53,92823280.59
2241117,11191965772,10729850070,64119987.69,341571100.7,3955105546,95095815.42,39839885.94,3716475493,126155965,17122851.51,7,-2935243382,52881401.26,7,6341566319,11138384233,129600745.7,94663095.05,129756603.6
2180481,1330101540,1064266483,8737067.43,14533568.33,1082040675,36518460.19,27903234.44,885999897,6949032.5,11810137.03,7,6258576.81,118924223.6,7,1364026080,1330136234,20219331.82,15909494.12,12799213.61
4862572,7105943359,5762286928,350783980.3,252694318.1,4757947641,249711917.9,429449722.2,6015978060,33706263.5,13700350.13,7,844814893.5,316894390.6,7,7267658201,6713535443,384177842.3,313242824.3,417235367.1
1139153,1446840590,956436621.6,52807681.68,69990690.65,435875263.8,117293371.9,376816590.7,717952456.3,183292220.5,-27365361.56,7,809809477,203871139.5,7,603228998.8,1252082191,217877479.5,182177374.2,180876840.4
76021,9739798778,8319528336,188240410.8,617156990.8,13471926655,221781089.4,211774177.3,13464222026,707418839.7,121455368.4,7,2384962239,400741952.3,7,14097013634,9541926323,141601657.5,130751983.8,191229373.1
2670976,12681110312,11350055023,2531269197,576519101,742508021.2,244167263.1,4850000,4755397523,53494748.56,4287472.04,7,2875870354,43488966.96,7,16097743183,12028860656,655385258.7,576329883.8,656637920
4757038,33282921832,31113733581,58412191.74,1292093907,11863172939,149932738.2,324794713.3,5722252383,106969566.6,36045793.48,7,1190858424,577301443.6,7,12083105878,33070133564,249428531.7,221959897.8,249585897.7
1044654,5244266099,3673663757,2318608025,547396418.8,5151538559,551412020.5,370670000,7198978420,541455725.1,-3835884.45,7,3633190363,715441668.9,7,8412152584,5471778433,-232056932.2,-547384285.5,-232212860
3525122,498539267.5,374600983.6,18552355.52,4159420.112,26176900,29791458.58,179419865.9,273688630.4,40570000,2048.5,7,163370023.5,27290092.73,7,213224678.3,469931649.7,52981890.65,45422279.96,54068662.98
8166,5281658055,4151736555,68762850.37,143991813.1,10000000,277340509.6,1074941536,2075145507,65010779.07,-4326871.526,7,1472332756,999817327.9,7,3828219200,5515950284,-291251004.1,-322761963.5,-276831028.5
4758209,3251406861,1938953232,36623889.51,221165858.9,2047478225,16498535.46,7876339.582,5942630221,194245198.1,-720541.82,7,348336296.1,38143713.97,7,6557460011,2555999891,568163810,504656298.2,568923649.6
2680085,6694459050,5322020732,141408359.7,454579609.3,930050221.2,387149973.2,97318960.23,2313659107,78686738.82,107123818.6,7,3294131285,104973358.9,7,1662407586,5771836757,982446887.1,844095939.7,984701697.8
4421719,13568199158,7604612878,166115716.9,542057778.9,10801337793,924780806.8,1150283542,30119775401,800139775.6,44017185.18,7,7677039184,443336858.5,7,9942544910,9027365209,4385434968,3801873304,4631877582
3706234,3670966928,2996202456,39906154.11,155247036.4,1565930000,154039528.3,400729940.2,2618132566,22579707.74,4518854.1,7,1249464000,123761970.1,7,4631648358,3502443522,121256117,115585280.7,117730374.8
1162478,2188291620,1827392771,90772634.93,65187644.76,339644031.9,70402995.97,332050353.3,855191958.9,20000000,3760408.414,7,256875362.9,190960410.1,7,1264566615,2105666572,33581729.61,30248785.2,33647795.2
2739226,20071971846,17024458387,69599683.84,125720081.2,3992403611,1260763933,1303668768,13514436160,23703898.01,129944312.9,7,5594586686,258707452.2,7,11004035126,18399185215,1622619138,1321676425,1644051579
2073996,2947098702,2313078222,204422240.4,79216552.95,10000000,184467464.8,2911955.22,1456953453,64704053.17,-4782824.19,7,605933674.2,163693616.8,7,1275019685,2753596375,164168168.3,133718550,167632897.8
1075839,48620101781,43873698191,327982635.3,246138047.2,3731208816,1933005309,4886907437,12538205287,431414114.7,126958608,7,6634246613,116960452.6,7,15102315391,46020187965,2659200122,2346853394,2661140335
450100,23477597000,21718957000,751498000,670251977.4,1386633000,606991000,980000,19120443000,12513000,47525700.82,7,-9363996000,121521000,7,7579723000,22777313000,890509000,925723000,860519000
3418025,2725523207,2311191524,106969021.4,260464700.5,1076458957,139660693.5,130579828.7,8783068516,228804907.9,-19838799.55,7,1183021507,56249787.75,7,3986778937,2614898412,97349057.75,50685004.14,135342377.8
4545177,32897455384,23389364451,1031402392,3844825638,11198418835,683195269.6,47925895.64,21937449299,739261134.4,277611689.6,7,12701261983,1329748335,7,31009156433,26422362743,6246932274,5581508029,6297828014
3211638,9387752693,8522287387,1603566301,326205861.6,1808708097,179886272,822785864.3,9703136799,132307150.9,39827230.28,7,1325526488,417735978.7,7,7355260153,9281755560,88320365.84,69038677.23,89429716.05
3993989,24322024000,18581536000,343200000,1921358000,10569726000,2510227000,130574000,57716524000,506230000,377845000,7,15808408000,3701000,7,27347155000,21073652000,4828031000,3858432000,4746820000
2440502,1839497248,1808701956,1074111668,23059681.07,137878831,126299573.6,122325875,5776308.64,7446499.968,-22337889.15,7,253803424.4,6729174.44,7,149578396.8,1857062695,702441.74,-1922528.92,646426.9
2615523,5736943978,4808281176,175282225.3,290380288.8,1441915093,442101172.2,0,5213801269,182113021.4,65037698.25,7,529451678.9,305526565.3,7,6845156596,5993424665,182623838.9,128795221.1,143696509.6
1286799,15127839306,11216100577,175862276,313427222.8,6522818769,169531397.3,2903314594,9406778340,194022723,-3988012.1,7,2892636700,1014199111,7,10467967031,13467772723,1322491674,1283298689,1335377541
2994143,3862895993,3524641297,121854062.6,42729974,1451706000,61083264.56,1032729862,1865607032,36903245.98,11991749.8,7,491464089.4,17849945.11,7,932606193.4,3788024311,58055936.32,41068736.89,60283907.36
2875488,1776981331,1194016803,865530212.3,752500256.5,2925387856,347628606.1,110635911.5,18790647701,514543074.5,10912968.65,7,-279897387.2,168227337.8,7,20284247282,1194016803,628121593,459618681.6,582964527.5
4694921,5414021976,3369400383,98098861.34,6920027.58,1196283295,344647034.1,36521553.64,2935081523,29641471.97,1950224.77,7,2513404097,111300360.6,7,2812719807,3936749335,1492824439,1299753814,1486509226
1060623,13165049633,11651874302,1817458511,672601429.2,8451078000,125689638.5,26900000,10285698161,564599047.1,-373901.47,7,-5622162340,229747008.1,7,21931890050,13479496035,179992608.3,115974838.3,47259388.11
4301345,8564710361,6037489461,359145403.6,168562761.6,1678337479,83764453.81,5330.36,3825185144,19125541.27,17532111.35,7,-743064172,1698136905,7,3203201610,8156193342,-1225710379,-1312422679,-1247754944
433346,3681198033,2155728469,68165433.05,151589877.2,201219705,275426774.4,889685543.6,1088790344,5856645.47,-8743533.49,7,1562491934,635905114.1,7,1939782272,3447693507,229242065.6,179326232.5,203512903.6
4668285,18132005178,14994428746,551239303.8,1903492097,6224734829,241230620.6,20075171.25,16165851394,534690174.9,18675468.13,7,2000480387,1361271045,7,22081473031,18844588179,251873552.1,141826316.9,231148127.6
3020358,7591642075,6385849056,93507827.49,200855037.7,3901217033,108400045,222201442.1,3783430119,308308304.7,4379923.6,7,1527080053,233151656.2,7,3838386428,7124145113,465950883.7,457270488,462761374.3
458331,4.09E+11,3.74E+11,228837000,6089233752,61628432000,740214000,11512000,9922822000,341937000,-136000,7,42306789000,1732902000,7,1.16E+11,3.89E+11,21132436000,18757422000,21106569000
3520282,7940784666,6123095895,7184556.58,155442324.9,705824464,928410561.2,143415966.3,6126498511,69338182.02,223746.42,7,3112015623,471057603.1,7,5003562370,7098367805,979152858.9,846956920.8,983976477.7
1117490,1652875835,1230135877,16490164.46,80656850.74,2400408094,56688912.22,43995965.36,2194052930,11934977.48,13285271.68,7,322695762.1,69699877.59,7,2069277635,1631098572,36742385.6,36725043.46,38018918.57
1423335,15283088209,11959147147,1275023878,614473074.5,938534491.2,530568247,178006939.4,8268436837,523654519.1,-72345097.64,7,2571406367,1028912935,7,14564358872,14943439810,473802619.2,379508858,444900199.2
2282829,1735366952,1365022547,37865486.68,22209487.4,431685138.9,92731837.29,108879518,2083885411,68753308.68,-945971.3,7,444478525.9,85348481.72,7,890744313.1,1677321836,76564940.45,71925552.73,78225182.25
4810622,61700280812,59298422874,1376846569,2152562379,24023301749,186238819,382548426.6,26711264010,875602621.8,191251266.9,7,2590289268,259435797.8,7,31942824967,61963479287,369018959.3,3965640751,383958438.8
155545,9790566856,5811207438,173602776.2,551038100.4,5169919356,834355950.7,1429488813,27725506567,2160903572,-25410425.69,7,9344225022,369842863.8,7,11974535879,7675805143,2805869451,2499994483,2840822200
1533276,1496938304,1184349319,83106252.64,48724876.57,754309204.7,134463851.7,41556344.65,1885610928,18706437.43,-510296.68,7,833099715.2,48638653.4,7,2052154683,1405253923,64229027.88,64886213.02,68456165.94
2549731,3359243789,1841210182,152625269.2,242206419.5,1276743007,240619644.2,32175212.44,10165482630,569892201.4,3055239.69,7,3066965464,156872233.8,7,7152215128,2657998919,779299357.3,703947421.7,798301563.3
110980,49800292000,27569879000,7368042230,10284163442,8.35E+11,36273686000,2273914513,1.19E+11,6612988821,35271000,7,51934012000,3903355793,7,2.06E+12,27569879000,22377089000,21741999000,22230413000
2898375,37204188424,33499411113,16534558.94,1292093907,9250276981,390854336.8,2939802.23,3726009510,75321941.98,-1996303.55,7,6134589055,320478740.9,7,11604991110,36034953587,1432762959,1311115868,1422151443
278968,50582430692,44610351057,573557048.4,949622133.6,15513261110,841777608.6,16871137746,27256273835,48938971.72,11888420.81,7,9403985589,163365272.3,7,20923978041,47088120236,3762303300,2896640661,3757071765
423935,59233684226,55148022098,1284439155,7784667057,5998460700,4740742001,907780383,80545026663,1546177280,93608134,7,41558730939,4553401795,7,54955307018,65452687855,6293959326,6720851206,5681710451
2157880,9023394228,7415129098,91622285.19,195354039.5,2651997263,387792248.2,255152698.5,6021986397,213040238,9059744.4,7,3978397136,510146196.3,7,4513073208,8841083434,639816649.9,609224559.4,649999020.9
2323612,6221786385,5246149245,48843532.01,802755129.2,10112409201,368687486,89101035.88,7697126512,283336672.6,-1267728.906,7,3498627288,142592717.3,7,6340969757,6068778936,322321312.4,372056859.6,284802407.2
