TICKER_SYMBOL,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,PAYROLL_PAYABLE,MINORITY_INT,OTH_RECEIV,T_LIAB_EQUITY,ADVANCE_RECEIPTS,DEFER_TAX_LIAB,C_PAID_INVEST,TAXES_PAYABLE,FIXED_ASSETS
453498,1.21E+11,1.07E+11,175000000,4448187315,63565000000,782000000,2485000000,2.63E+11,1739000000,288000000,7,17570000000,6348000000,7,2.13E+11,2794000000,3632000000,1623887071,2.83E+11,18000000,22000000,110000000,2334000000,95573000000
2218098,1306910763,1067247426,6351147.46,272547986.4,168877500,170379929.6,526570354.3,4288381230,10000000,-6495737.14,7,1116480164,86956.95,7,2153692176,105212269.7,-68004594.45,9446214.98,5141891267,91145503.6,67945447.51,250000000,17959932.94,3664728687
808824,799667669.6,653260609.3,9040961.05,78152560.04,1078648801,58624735.75,2140949492,510436287.8,1508424.58,22792397.58,7,-501421495.4,61224224.09,7,948717142.8,11764718.07,184536364.3,19552809.61,1335258023,28019537.65,11856243.35,300000,9178354.65,134695732.9
4968271,3579876521,2679607472,70374047.41,717764638,5596883000,429197595.9,46168548.59,7395584574,56764726.08,135388802.6,7,394628758.9,76649101.06,7,9679520910,441948875.6,1079050414,264204874.6,13525950573,92101210.32,122350666,2455145.82,43307763.17,4169618803
4020660,7946898714,5050795184,112034031.5,521838754.3,8623410000,1639331747,112906756.5,20809575172,26643918.58,-133509999.4,7,6815841909,216691650.3,7,14695770590,266212355.7,366251181.6,217775251,25559929633,408081744.8,120192272.3,9000000,260080240,7847612023
3100263,16368454209,15368217291,203022355.5,148294225.4,100000000,658189899.2,1383000000,4808313463,90842481.78,-687695.57,7,3849046909,212671326.9,7,3897816072,5759730.86,22687797.64,157560176.6,9891666078,1500026607,163855004,24000000,20546098.74,3800323913
2585034,7765101078,6325165320,302439354.8,224741569.9,1373959686,183419940,16559592.9,1370687798,68506300.05,39261893.89,7,1368895983,246570703.2,7,6157783705,12984360.63,583976.41,220310948.6,8895368040,184018915.8,10398870.57,149951526.7,146585050.3,279655829.6
259952,9423207629,8023609312,257665665.4,1944944251,7582980252,209173226.8,130814851.3,8604725905,9400000,60326122.43,7,1621399452,45031262.9,7,20701805704,17686380.12,1130424863,369674735.8,26643893731,2254104990,79762579.4,405013635.1,578758245.4,814545679.3
2640965,187255192,128616170.5,406520.79,32932256.25,30000000,46544231.47,722597240.4,518706061,10593953.17,20596446.97,7,-323815783.9,900335.28,7,425530579.5,5838867.07,74167041.95,19552809.61,708559821.1,68601088.02,4819268.97,89934725.07,9619691.65,283881819
3423394,21186956133,14924905183,711051951.5,7097122987,14968072528,338697093.2,288417140.7,98155330740,1301596397,138682907.7,7,2404692107,179345955.3,7,77809510655,146118206.2,4885440414,666026997.2,1.06E+11,875927659.9,707586897.2,842080,586762878.3,26626303273
4567010,1523936270,1162840111,75406511.37,241952597.2,296556307,122558552.4,936759466.5,1210083816,37142377.71,16468806.97,7,954912770.3,52229423.96,7,2766933582,124729740.5,921022875,342556260.4,5651848479,886958651.4,7155693.77,43849600,58266229.94,283260256.9
3816682,912731922.5,571911437.4,3379704.49,98520737.13,254313600,26942283.22,685725649.2,349046225,68116137.13,-6553187.57,7,1147661502,45499870.74,7,2071523393,1455620.85,49938062.62,26862911.21,4469455818,191312969.7,2317954.238,1443581614,45009517.35,67050569.26
3651690,4927455544,2378661502,77810314.13,2492015970,3706634276,117202145.2,13000000,5003851899,1200000,14348434.13,7,1721443575,347617853.8,7,17568873015,80470387.68,340202533.1,179679982.6,23243067894,5195969389,702735,23370673.46,402592470.8,768316206.5
2799071,580751341.1,256734235.7,2651995.49,325552512.7,887745324.8,93246394.01,51646183.13,7133057182,81498117.39,10696734.82,7,-1083138074,23983076.5,7,5659786144,16819756.85,104114162.3,313058717.6,9021938039,117997950.4,21647823.06,90000000,31429403.44,3441833816
4734994,3396169210,1541159567,84797221.75,130376341.5,758112799.1,351133010.5,85365652.02,5412087224,151662553.5,53198982.24,7,4089791863,61077473.55,7,4289563855,2515684.24,249854922.9,231831165.7,12101572369,1047884510,45728351.29,73172386.53,278635573.2,3082406589
694793,1529490560,1071850212,1484138.08,1010397187,4318047474,234685551.1,3000000,11754710075,34418759.01,877759.38,7,2686340860,7099371.3,7,10154355503,82524854.29,244851422.4,127876444.4,15575553892,1027212.96,14444539.73,76400000,20309167.2,6000370852
500226,2.05E+11,1.84E+11,2609985959,11894228957,28646031733,1513091172,893258366.7,46045566195,389581467.6,382039902.1,7,14074908868,678938451.4,7,2.21E+11,830501601.8,3118906999,5004899461,2.57E+11,56141342203,429763249.7,2706831130,3954255489,7734039382
772303,1920775403,1032210592,6572063.79,563554387.5,922907618.8,203975534.7,1648364359,1081442325,20336223.73,147393.6,7,1841583157,70601646.11,7,4928590076,11859092.85,1292798.02,453083426.1,7692091132,3551624045,13736118.67,3230687398,662892885.3,4412582.78
778811,5049732296,6130978679,23981539.01,753530742.6,1886049191,201963316.9,1514182383,5922170450,708978057.8,423686.92,7,-2465227607,24467657.85,7,8825778144,42478060.2,12423686.92,241941299,7856572565,257248576.4,32496405.63,46836668.52,67525105.41,4675933926
1093471,4192746376,2931968777,25361094.27,2168953066,5794950000,332374160.4,241812480.5,5283145789,413683862,170875.47,7,4652236495,121227917.2,7,24799345537,47427563.49,9638991.78,694460267.5,32663154842,2185567064,222478706.8,998173913.8,249253535.1,162987779
334688,537836212.6,363484605.2,30895958.92,51739811.61,58000000,30601343.46,232764568.3,2200996852,71467622.99,2703982.96,7,-215525812.2,16318272.84,7,1331795572,5388073.4,28995902.26,103709942.3,4783876778,715489335.4,7428021.04,1476078399,56463079.15,221210152.9
2077218,2.01E+11,1.73E+11,3484269000,22020055000,26472060000,6804799000,1808961000,1.44E+11,2976076000,1861611000,7,43512178000,5682937000,7,1.24E+11,1453978000,20232282000,2923758000,2.08E+11,15572368800,3301414000,2158578000,1116487000,43915901000
3084519,7032618014,6138835699,275077626.4,576042363.9,7383706680,480054511.6,73996090.43,15876512959,163973372.2,4374826,7,1183788074,26751879.9,7,10910273785,92111544.28,111581233.6,116119543.2,17352869127,100091813.1,6844768.94,751340000,12618744.48,9100706324
978729,556346825.1,478136960.1,37077105.93,32932256.25,432153040.2,48812206.57,431280065,252877406.4,34755859.81,5090990.28,7,-380949348.8,2474060.87,7,830349139.7,6655405.39,31673887.6,19552809.61,1094229988,41067392.83,1390200,46844542.4,25683927.64,138286.62
3824414,2016359407,1840960217,73252710.46,114509090,265007757.6,388088126,4742742.928,1242069485,50707384.28,6252241.75,7,-2543664363,74568368.49,7,510123607.9,4188100.75,26346028.29,24415368.62,2130235358,44181655.04,6647438.95,10000000,8398177.34,405432717.3
1522645,14810295115,9553992249,215397376.9,11544110227,40247595278,1185552643,3636419125,50187307713,31806562.61,-41785746.57,7,17423654243,397317198.8,7,1.09E+11,30786502.51,728573950.7,6089006364,1.44E+11,18560218260,67005.23,3507704241,1939008598,518804159.4
2945249,126677240.9,116309262.1,228749.7,32932256.25,150259479.3,41134874.33,48000000,436689797.6,220716117.7,-9050219.72,7,-19481430.1,15318029.9,7,157002117.3,9369474.73,-7611065.97,19552809.61,664210371.3,9093552.4,9535226.03,274287965.1,24006849.93,117653954.1
4926154,186666622.2,125200372.4,471414.29,102822164.7,297642693.6,213771770.9,640384551.6,103357043.8,30178154.64,258283.9,7,915299776.6,3732639.45,7,272853217.8,5528792.19,22177545.73,19552809.61,2845472909,102524648.2,3923480.68,612180000,25511569.64,1846503.13
3140030,72389410000,67017545000,2095668000,1329318000,39832130000,1672872000,6140857000,1.46E+11,11121439000,212137000,7,11749441000,2429951000,7,1.34E+11,541895000,9932717000,10874373000,1.97E+11,5811301000,4036596000,24476438000,1650192000,58462510000
971823,10289206911,8121570915,4500539347,17118378572,14219479411,126844257.8,679082195,1626191795,5243917.31,49606018.33,7,1504491421,717686651,7,51323796744,84715077.72,1953501269,696882923.9,56019444901,16400886236,305375064.3,118042915.1,665265886.3,837876725.5
4432826,1183486215,679393420.8,1066635394,1787759517,6681822000,205192790.7,267378.96,4158961264,40588219.74,-32764348.22,7,-1961847553,83586466.43,7,12252553634,19083754.48,367177397.8,319824837.1,12935988151,625113970.8,78858741.08,359064159.8,205110332.4,569258241
3286068,31151121008,27411329453,163210619.3,570087004.6,430356117.6,196572695.5,94000000,13532818660,138820675.5,13082415.04,7,5588922188,88108926.52,7,8940035554,173484463.7,327273108.1,379169766.4,22160972459,1180914839,9079755.43,7425565935,210585655,7218212031
1404749,9043440069,4597296657,313707305.1,284318693.4,7989462360,1754489025,6408800,40339635199,723552533.2,284836972.6,7,3580472971,98789456.13,7,26830709567,21458548.78,2612916370,529180548.5,43957014607,1338543.32,24492138.17,385395970.6,437522295.8,34775324819
885565,6248276188,3992000490,179509658.8,5407612813,17541810347,266449114.2,2707148799,31023251908,130303691.3,-703878078.9,7,-1147087519,448020247,7,83324667748,168140024.2,2836266601,1213948072,88880685747,3612384765,1811246055,15000000,816848368.7,2529837897
672437,1102767119,532477808.9,390179540.4,819371118.3,55136284,291482947.9,2388053.66,5269449664,260413699.8,12359977.92,7,1832617487,111726612.6,7,4387196843,120114601.7,489357600.4,332476845.2,12588051408,426083805.1,74454630.89,10000000,375267722.7,116231745.3
2595988,8067954355,7344267532,123243253.8,477778559.4,2214615108,68283623.4,312373336.9,1144284436,61954921.95,32361486.95,7,1220534922,43168629.09,7,5450976061,193816883.9,189995181.9,362547879.9,8410737495,192879867.8,5678575.28,463596009.1,123677720.4,635043460.5
1119489,14041598394,9587815741,112257496.9,711060430.8,13032030706,1309296682,78202415.96,39665388940,751749776.7,-148404985.3,7,6635562281,327060781,7,32123052047,151222978.3,670868627.5,176579836.8,48741535871,509294102,492801033.1,156695625,206877317.4,19885550237
2665239,1112490034,875392415.5,26584500.19,98956566.2,275500000,44157681.39,708104130.9,635904851,24360634.53,-25751213.59,7,38752874.58,104006030.3,7,516265908.5,13518424.08,29707740.9,19552809.61,1704978026,77805810.57,3940878.814,62000000,50012496.39,246740638.9
530142,4509180935,4251471292,102577210.6,108157045.4,1144878663,21470180.73,439970349.1,1030722853,83284093.66,-6653612.26,7,-697011016,21820842.12,7,2087819362,22905421.39,122229190.3,259353220.3,3927606408,104473871.2,6800472.446,1362700000,20233652.69,280548675.8
877492,203245285.5,186329758.1,3373022.28,9939384.86,20000000,13786380.32,137061314.4,59783314.92,11734116.97,-47282.68,7,-389589427.9,216148.28,7,313190148.1,8393330.62,-3278604.48,19552809.61,349101002.1,21457299.75,3212591.992,30000000,1168918.2,25997560.52
4579751,16431884817,12469154351,5437501848,8562131265,15448709075,1522924870,3319034009,16003387755,1996030482,134704770.9,7,13610523250,493714104.1,7,94543205642,74844394.8,2506348058,1588042513,1.23E+11,16212854062,2123104597,45633597.3,707487971.1,624174817.4
1239850,5039442018,3235215776,151238474.1,538086239.9,12350000000,1590456186,50000000,27501810127,158374263.9,-37898510.23,7,9927678124,48778823.64,7,17939539744,48319995.51,1339826994,118185384.3,35002402550,204818703.7,175377021,1092430115,230844525.1,25342275822
2673314,4777233883,4365494933,310879272.9,416892868.7,1380090000,163843527,175890101.6,9538618731,131682126.3,72257460.29,7,811293823.6,15788861.42,7,5690886369,2879873.22,1230734013,129778595.9,12353101854,418186105.4,13017492.5,2183996457,17133026.9,5645090451
4493070,1174868291,736309935.6,6821245.77,95492767.73,782535000,81350390.08,5597249,4101478552,396080,39511419.41,7,268834801.9,112718686.1,7,2819202700,35022904.1,495298801.7,129221723.5,5171402342,525435302.3,694779.28,200000000,41872067.27,2731036500
2803799,6219610575,5628520328,109972741.6,1141099623,100000000,391360525.3,393131740.8,2957292406,425076289.5,4064631.18,7,2760038510,13721729.14,7,8156278185,70491272.98,202333673,334085998.5,14484707880,1458743895,1478704.6,7804700000,119643563.6,204400212.9
4366977,4067543740,3441618161,174393027.7,176418644.9,1677716898,194074806.2,122327502.8,5314085097,1000000,14056292.51,7,1021513174,44743956.19,7,3712937811,39205678.99,352222490.9,145258155.2,9162082179,294962921.6,36502879.16,5900000,29332874.99,3553049209
3326606,26461703885,25247778366,341639229.2,637939172.9,7559988473,210684386.4,972391587.6,10264347938,229676147.1,39023762.38,7,698767930.6,441759128.2,7,13426938717,9379995.34,530760934.8,379169766.4,15995375483,362072620.6,108492262.8,5245346.17,30720155.88,3099463470
2246134,215147884.4,246915399.9,81132943.55,32932256.25,64803601.05,52379058.35,722597240.4,454014486.6,125158222.7,1909596.78,7,-309098123.3,138230.15,7,369053091.9,49988555.17,26132125.81,19552809.61,997373369.7,28546474.07,5068131.4,304366760,39812675.23,232399106.5
297926,5135725234,4849855772,387471305.7,30503722.71,254500000,15773592.85,75123200.06,1247070940,30653000,27120013.91,7,-77283676.1,71876279.51,7,972796010.1,21139100.09,675367258.8,244984011.8,3088445898,380654019.6,1845319.79,1262981830,40204193.16,643815838
3508570,4419722063,4158278391,54233384.99,142968241.3,2319500000,205892125.9,54064184.55,2053110458,29593905.88,741046.19,7,944548479.3,21133364.84,7,3455049760,91689008.24,17118368.08,362547879.9,8436431738,1493592.9,7233301.382,85409158.82,33926603.35,630589790.2
1006911,4768326952,3109550399,1774336.32,620057231.5,400000000,686687457.9,297078381.1,11680321138,65755671.73,36655731.6,7,3581085067,50095570.33,7,2319746490,81296286.5,555301487.1,26725419.15,15220317110,180338406.1,181366435.9,2329058782,25755605.53,9508266691
2935010,9564470926,7180505077,166059722.5,2939735531,3339249111,304265165.4,236711267.9,2404650137,238295000,43500629.44,7,1041436813,133369879.9,7,20133558179,8662471.97,787399273,342996480,25577101263,1726554659,1815734.67,287048109.5,356056541,85078073.26
1638609,6160031114,4434793271,418494010.1,716715531.6,5175507438,406908004.9,42000000,17805434499,265623148.9,-8968011.23,7,3853574714,74470967.88,7,13939750373,217268745.5,573056975.2,126885843.3,21070909019,155136588,219292689.7,4900000,152981942.9,4588959009
1750941,33148683111,23331277800,6040120269,19287913478,84107230724,1068918466,64071949.55,18177700827,6000000,531587190.3,7,9005620469,1324659000,7,1.91E+11,91615820.17,23537578098,23780226425,2.34E+11,58523044000,129278614.5,13761090117,1200853690,795623179.7
4676345,1733320224,1179830173,49290189.98,44639592.64,1927060000,165805416.6,446393215.8,4784103847,11795894.4,261902.39,7,330215279,327119406.6,7,3434369861,26634647.76,29814166,135796145.6,5568636491,548723235.7,41370576.3,4431572187,25128161.37,3714117347
1071086,2234298037,1043812864,28624548.7,296372771.2,924350695,221315911.6,17095545.85,2033506233,4115470.66,36772813.03,7,2287483125,132414085.6,7,1438597421,16871478.74,166419741.5,116232292.8,4178371159,29654905.51,8034235.208,14520770.22,528647.78,1413839590
3795369,65053897863,59891297910,7519972485,4985796595,2067802528,1051876799,503368104,8182634709,443803495.8,5381796.66,7,3171586822,125223439.2,7,69307707649,864362517.4,53618435.88,4708641034,93113583031,28880034642,166518408.3,2043467260,1592493274,5290874260
1941135,1.05E+11,59252646773,4628653350,31053340886,1.25E+11,1913090187,98988843.82,38967459402,87286064.5,73172301.19,7,38841393991,1893265493,7,3.84E+11,2464956905,23649937571,18260162396,4.58E+11,1.25E+11,174979511.5,3549081984,9698376614,7691092062
4534828,32657944785,26755300695,194721000.8,1092562559,8760650000,1635651228,14361049.22,34804533879,470315250.2,89870747.41,7,10955512671,230416442.4,7,24902103980,1059590236,1623574620,444909607.9,49065098244,1785317684,236155101.2,565181416,336756258.1,22719432385
3922974,7444768363,3496766869,184427025.5,3662721263,26994132377,3164742776,389270855.5,76940054434,2133153752,22123258.23,7,18381877262,52500,7,50567263998,88365563.43,4115507717,522179592.6,87969945007,263755294.2,902747303.1,4393235607,764372788.9,9623823619
1656299,1183712575,1060363003,104297286.9,131430902.8,909384323.1,30845504.62,4522642.47,880031268.9,29418115.98,-45907909.66,7,-928772681.9,102785412.9,7,1416364978,28694996.15,17619153.6,19552809.61,1964665508,97784330.58,6939559.564,878650048.9,8504200.39,547167096.1
657586,550803077.7,465257860.8,8091080.64,213421516.9,683602300,63694424.54,4054140.07,917630927.4,153797.33,-14680.42,7,-894172146.7,54291853.25,7,1325241265,24682103.89,-13479240.14,19552809.61,1754784561,188811568.2,6169178.292,167000000,3582904.2,560965476.7
903243,2147435334,1177580566,25279753.51,141677969.4,1410000000,533350841,237554420.8,8050349741,213492993.6,-13239150.68,7,2193663378,99929177.87,7,6686564143,41077600.08,-65602873.63,221827007.7,10942124188,191969919.8,40488246.93,417187150.8,44776824.61,5499573995
3390680,275377686.1,143770483.3,2748587.5,32932256.25,48487300,63497013.82,345820200.7,244590170.4,45701603.18,6978720.24,7,167266301.6,48630237.09,7,252000036.9,6929558.51,55839040.65,19552809.61,797599859.2,207205447.2,12755166.14,294228440,501096.25,96860647.73
3973471,47645398390,29737833326,2498403335,26884974673,54695117849,1934746046,730700010.3,41107601817,14049656.53,2878221539,7,12501336938,1568301370,7,2.45E+11,104706497.6,28402523144,44011062596,3.03E+11,68543515462,243474402.6,2412321298,3745432628,1185080078
1291552,10078181219,4576009545,26865058.19,1102529575,13302178829,3551167000,248166764.3,49598411318,14955570,100780337.2,7,8164265960,35971797.28,7,22942211489,1563119.99,4135853528,499447990.5,55625048625,10698899.04,416613871.7,11581655661,225458836.4,1907362714
1644358,63084210230,37532663528,556171473.9,33709276819,35669581136,2438452949,951826877.6,63992742340,3307716349,5389775626,7,43052947749,2110260492,7,2.52E+11,3025301452,28275353388,24463597815,3.35E+11,83970601052,4399309496,21204849948,3617443413,1248700945
1963976,4584016901,2965117220,1613695605,3654350699,884013886.5,256472106.5,750957210,1529038469,27455999.96,-84159999.25,7,1153411330,149061798.9,7,10269945935,15109126.08,279851050.8,322834412.7,16628349771,531204418.7,50542894.47,3858821928,716691959.3,195476735.4
4669213,6457638387,4153357171,57138285.46,805718608.6,1567946263,876379327.8,356666800.8,11529345321,18954377.27,-126274.96,7,1980955269,16396965.97,7,8247791688,350229863.1,622794390.7,31568957.52,16573572706,85303524.95,122089553.7,524845562.8,54948214.04,4673700250
3605344,7401341098,6795594017,65887321.31,148114702.5,9605736643,136729413.9,333302923.7,17190487775,132220661.1,-216108324.8,7,-918477722.5,33358496.32,7,16945356672,31018791.14,322399995.8,117739455.6,19305191766,385658287.4,19606151.27,60277225.58,35891924.82,15376071893
2221349,5553987178,5039498645,235264769.3,769499588.5,2564949100,239970946.3,500996120.1,4416483895,495468724.9,-7245901.04,7,-2331366529,53518397.43,7,5868554177,107707891.3,-111033246.2,161681410.6,6612208569,50943651.83,77132131.5,321922728.5,59223266.01,3531438711
3065911,5902613243,4307021467,82207443.31,1230211377,5805211327,521991829.6,82521952.16,9287864319,107092838.1,-67263590.26,7,4017962635,120939093.3,7,11263790026,947969313.9,-142988619,31568957.52,18478244363,202334319.9,63164678.59,832343310.2,91775528.35,6818453564
3135522,23267767.22,15607842.59,2380990.55,32932256.25,8360000,28032041.86,11144461.27,44349995.62,11734116.97,-392992.98,7,-426198268.5,1138327.14,7,65918705.04,6058856.92,28463215.89,19552809.61,119590562.3,1351867.55,2395123.54,54357337.5,14133215.01,29001340.83
4828862,8266236026,7062365720,634456841.3,481705460,3194906669,864889908.7,219348770.9,19080554656,324435069.4,1922158.18,7,2675896350,58589305.38,7,12587933174,311596688.6,19023447.23,154753877,22249133998,187310732.4,508350716.3,269923804,52282781.32,16068471203
718478,8150710057,5470466594,137396192.2,243025263.4,438130700.6,115550990.6,289481510.2,9835316980,1341664.67,24701264.89,7,93577551.72,2191391216,7,7353964196,103221617.7,1017513504,227157903.5,13387783922,131095956.5,1042639451,200000000,48193290.68,2418521917
2543380,2621898127,2091967742,17473098.79,95492767.73,700000000,151672540.9,517330874.5,4412970521,41892181.48,9367166.218,7,924654286.6,1622638.23,7,2985158322,29538767.95,123171553.6,137016593.1,4839792071,58344247.29,21645078.8,4431712187,648652.1,4040087350
1585974,5380989964,4030668526,115786356.9,239007212.8,3366543722,173646039.2,6421641.31,8239480788,23445960,92105923.25,7,1565095280,189959517.4,7,6657976661,108348412.8,421202957,291710203.3,11829409625,845023019.3,63324484.41,120718912.6,101282928.8,3312959175
4008977,1095013465,958586765,11496963.6,116213668.1,848513432.2,79132057,632000000,1221011380,24473225.6,-5384517.65,7,365735479.9,203294.91,7,1509454148,6772152.49,44997742.32,19552809.61,2812968706,248956651.7,3928798.11,210727246.8,3372641.16,124373557.5
3917433,39193679010,28090840382,9034954202,13379089875,57918065479,691997714.4,487314786.7,18740856634,1154534097,699773147.4,7,9358910410,1606269980,7,1.63E+11,588370279.9,19907317585,21788928319,2.02E+11,68158636167,1839286666,2214980685,4535781182,3116026003
1965256,1226123063,957292526.3,18826411.45,23314653.59,2838800000,229683431.4,470019673.1,4328313794,24446659.65,1649897.22,7,1003176910,58147280.01,7,3132240695,139934758.1,16494890.11,135796145.6,6380804181,41284273,47758388.31,4387812187,20047600.64,3425688196
2548378,7005159899,5760668584,361858777.4,514389003.5,2703566705,278293070.6,41421285.38,6744294745,56968582.63,53506188.53,7,4038913436,143908874.7,7,6858803231,123374160.2,679813943.3,55986186.22,13505648380,1021798681,88115411.03,1631759101,93789105.4,1809523571
3499755,9945408144,7871625593,113082919.5,466688990.2,1794391441,625490500,18421568.81,20506958189,564628280.9,75782814.37,7,4527839907,46003729.43,7,13376103071,68189358.71,1894575059,19424061.57,27932458901,8071561.95,83127746.36,382162500,143637790,14523748555
4893969,38963448479,34646831812,490535468.4,1088165202,11735396727,1246253971,27488000,27195965795,473123562.3,513398095.5,7,6280507363,195349347.4,7,22609510576,206555203.2,6398606650,107435729.7,44897089525,329654802.1,704799371.5,1289343763,241678965.9,15904102047
2793027,16403340800,13462981798,61482357.52,694150259.2,7049685081,802434424.7,252496275.9,28341989238,670738589.1,-16316798.76,7,829429786.3,73563198.84,7,13655365273,89706673.24,2805911667,62438139.68,31372779383,112065929.7,255810992.4,2454065283,236869112,11021779359
3015584,47265560036,41583940854,657537773.8,5807351025,26309580535,415510001.6,202408103,24184281992,111982562.9,160444820.2,7,3028005048,147206798.3,7,76105349259,375086968.1,5817920339,2500801621,90435503647,13408047551,13553291.24,145810000,586003284.3,3167402426
1399179,2345680409,1109970922,796398.65,326550722.6,6000000,254723111.3,336042408.7,3293892346,253520,-72588140.96,7,985829939.4,43338585.73,7,2599113201,14491614.96,10050438.52,348036951.2,6568201222,667411434.5,4207800,22500000,699699141.6,83249198.26
4942421,948371961.8,749161105.2,157676728.6,143347166.5,405488926.4,132330186.8,518121848.1,2874766706,1370227.88,9079843.02,7,555809866.6,26155847.47,7,2128686628,18517140.17,210945132.9,28166693.72,3519163870,206100163.8,8411070,109508260.6,6649283.24,1633630414
207834,22029368.39,22333382.14,115078.5,32932256.25,150280050.7,34192504.86,137061314.4,146584283,88800,-410636.008,7,-131815928.8,1577398.5,7,19066311.59,2517135.47,12254087.8,19552809.61,293131961.8,331464.71,2981640.33,0,579092.24,27671467.31
2839167,7622552187,5730780608,27732940.06,810424718.5,1078400000,361359000,720473784.7,14366282728,36346883.48,-85829009.99,7,7544533098,146832287.5,7,6720808089,275812929.1,72166849.08,49488532.92,16655568359,442612437.9,1143326.75,854803029.3,245234684.3,11102589432
4109964,4894292444,4191614756,51680901.38,295965170.2,4635977640,334766374.1,4305359.82,16625259041,31448111,-34993666.24,7,605565198,109115138.5,7,13556054036,50412974.21,610311753.1,117739455.6,20272932649,1101610715,6266785.61,15719555.11,16301981.38,14186692300
223571,7776961217,5001411519,381045891.2,1321750797,4944775995,438019773,241812480.5,5669945572,1751400067,500785076.3,7,3672078458,190517872.5,7,21242304544,143284283.3,1071509054,424017197.3,30751317656,8885290320,176055928.3,54000000,257288959.5,778672532.7
70490,11526435740,7341823550,96749588.12,2789168348,7178731226,198994913.2,722280197.9,42403904794,416603823.1,-272228143.1,7,-102017038.1,178086500.7,7,53731781839,120801551.4,4655303214,523011666,82826251011,3458293462,1091057464,381431390,4623581833,7073798292
1402241,5672719415,5521276126,1168114424,94974250.88,106949970,17804083.3,322740274.3,715061962.6,31027349.2,5814.56,7,282813824.1,5323449.02,7,1316259081,1559970.44,5814.56,256358348.1,3180601399,419153142.7,7160211.51,6624421494,10332261.96,2680883.19
1504051,2289126075,1338031997,47864976.36,2261620767,6021957879,388843377.2,61055194.89,2918501361,150939478,2627432.36,7,1401194558,78144667.08,7,16558236781,7596569.62,83486641.07,228929894.7,20595625256,4102428586,20970579.41,278676658.8,204292058.8,29505707.3
2665107,1380228766,1287176372,35124935.49,163213066.2,1123500000,41092499.14,7447704.1,781927399.2,979609.64,-971436.46,7,-650387338.9,23660471.28,7,975188283.4,19643384.57,-26073066.34,19552809.61,1618388714,79037615.33,3756262.676,15000000,5534915.74,380301997.1
1488897,62630699276,56585661364,116737001.7,1446020784,24345682595,820866386.6,1207930594,47793761168,910571041.5,131918487.2,7,11632482871,188119508.9,7,32337829799,156313211.5,2703530555,1169890186,58155572826,940442010.4,3818622083,250470000,341150747.6,22033552187
2187996,6185825112,3499538159,335836766.1,627948146.4,7429571249,2617808817,409788403.9,37360515314,342599500,36998246.02,7,6444550719,27304777.79,7,24362330687,282746505.1,2507346865,437286837,45264524190,462042305.7,1157482536,279794470.1,257407140.7,2838991585
3534126,15139420.03,14254367.48,939312.84,131264051.7,15693138.93,142700232.7,11829279.1,990413124.1,47515375.1,111036.41,7,-806866574,99393.34,7,1098712178,6679258.59,-608548.46,19552809.61,2146839760,49045069.9,8465971.354,96618305.91,91126803.25,46603801.81
1790705,2412565251,2319410551,191445111.8,703250596.1,2573984000,139942223.1,311706.86,4627115904,87717513.15,19867364.3,7,287285060.3,16553244.78,7,4633210171,134825560.6,331204486.4,145258155.2,6138775640,112024969.1,55046211.04,1960000,82088854.01,2480858612
4274085,19697305491,14054297915,757971578.9,6661882044,15995433019,326876420.5,6093386078,8161533343,39367394.16,752786739.7,7,3576978706,931435641.5,7,57461899878,356843327.4,5914206534,2131913856,72511746581,26499599135,240433895.3,1546200742,1261554259,150832838.3
4647549,11491515948,10487407093,110446945.6,630188206.8,2921428073,191349018.4,856751198.8,13164379070,82952965.18,52117768.16,7,454375979.7,28514103.05,7,6260155866,74519198.74,1293006977,103285887.3,17097771305,62544944.77,174293158.4,1975880593,88265132.26,7752891962
1061660,18438355025,15342568235,129175810.2,827691252.7,27887627066,4489694013,857085408.3,68218851634,3660028807,301220717.4,7,4077101877,21003425.31,7,47498986516,180104774.9,5407011857,56032268.75,76616621084,40326989.55,13988808.68,1747517309,124281517.9,41856731035
1801564,14710394330,12921911290,338402200,463455986.8,5436071966,1656646700,898505740.7,15352273000,381668666.6,719491.83,7,11844047900,35838837.23,7,9183707100,137424600,12195400,169228540.2,31856542900,896841100,22721600,12911666665,439122800,10761571100
1944988,318726590.3,123566678.4,98440249.21,138565022.6,745037784,43151062.04,195000,1845948427,78627065.03,-3625803.1,7,209338728.3,19551439.32,7,1325500850,18392242.38,308165666,19552809.61,2184807503,10141203.05,85540025.41,252544001.9,12168100.39,174814244.7
166884,3111306140,440989436.6,44638868.02,47872306.72,1204954408,1637812989,589893388.2,4905809321,511500706.4,-15046850.55,7,812309782.4,14560525.78,7,1415510657,289888418.4,-218363362.6,111504812,7845324492,503480147.7,110685508.3,10472000000,88866640.04,3192519671
2669993,4.28E+11,3.62E+11,35089806128,44329438737,1.87E+11,4948177181,23599062250,1.32E+11,11905396479,6207096429,7,52911321314,8449433749,7,1.01E+12,1186912381,52491110490,84885563665,1.15E+12,3.81E+11,2383655261,64217047375,30475436679,41991727916
